"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 12 10:23:19 GMT 2023","Fri May 12 10:23:19 GMT 2023","875","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testBlankUserName","testBlankUserName(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-3), userName=, password=demo_password, errorMessage=Epic sadface: Username is required)","Test that verifies user gets error message after submitting login credentials where the username is blank"
"passed","Fri May 12 10:23:06 GMT 2023","Fri May 12 10:23:12 GMT 2023","5995","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [3] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=performance_glitch_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Fri May 12 10:23:02 GMT 2023","Fri May 12 10:23:04 GMT 2023","1842","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testBlankPassword","testBlankPassword(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-4), userName=demo_username, password=, errorMessage=Epic sadface: Password is required)","Test that verifies user gets error message after submitting login credentials where the password is blank"
"passed","Fri May 12 10:23:15 GMT 2023","Fri May 12 10:23:16 GMT 2023","938","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [5] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=performance_glitch_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:23:16 GMT 2023","Fri May 12 10:23:17 GMT 2023","950","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [6] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=demo_username, password=demo_password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:23:15 GMT 2023","Fri May 12 10:23:15 GMT 2023","876","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [4] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=problem_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:23:14 GMT 2023","Fri May 12 10:23:15 GMT 2023","912","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [3] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=locked_out_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:23:04 GMT 2023","Fri May 12 10:23:05 GMT 2023","923","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=standard_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Fri May 12 10:23:17 GMT 2023","Fri May 12 10:23:18 GMT 2023","1110","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testLockedOutUser","testLockedOutUser(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-5), userName=locked_out_user, password=secret_sauce, errorMessage=Epic sadface: Sorry, this user has been locked out.)","Test that verifies user gets error message after submitting login credentials for locked out user"
"passed","Fri May 12 10:23:13 GMT 2023","Fri May 12 10:23:14 GMT 2023","905","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [2] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=standard_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:23:05 GMT 2023","Fri May 12 10:23:06 GMT 2023","882","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [2] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=problem_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Fri May 12 10:23:12 GMT 2023","Fri May 12 10:23:13 GMT 2023","1077","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=username, password=secret_sauce, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
