"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 14 19:05:02 GMT 2023","Sat Oct 14 19:05:03 GMT 2023","1210","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginData) [5] LoginData(super=BaseData(testCaseId=TC-2), username=performance_glitch_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Sat Oct 14 19:05:00 GMT 2023","Sat Oct 14 19:05:01 GMT 2023","1113","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginData) [3] LoginData(super=BaseData(testCaseId=TC-2), username=locked_out_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Sat Oct 14 19:04:46 GMT 2023","Sat Oct 14 19:04:49 GMT 2023","2323","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testBlankPassword","testBlankPassword(LoginData) [1] LoginData(super=BaseData(testCaseId=TC-4), username=demo_username, password=, errorMessage=Epic sadface: Password is required)","Test that verifies user gets error message after submitting login credentials where the password is blank"
"passed","Sat Oct 14 19:04:51 GMT 2023","Sat Oct 14 19:04:57 GMT 2023","6174","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginData) [3] LoginData(super=BaseData(testCaseId=TC-1), username=performance_glitch_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Sat Oct 14 19:04:49 GMT 2023","Sat Oct 14 19:04:50 GMT 2023","1155","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginData) [1] LoginData(super=BaseData(testCaseId=TC-1), username=standard_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Sat Oct 14 19:04:58 GMT 2023","Sat Oct 14 19:05:00 GMT 2023","1146","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginData) [2] LoginData(super=BaseData(testCaseId=TC-2), username=standard_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Sat Oct 14 19:04:41 GMT 2023","Sat Oct 14 19:04:44 GMT 2023","3212","","io.github.tahanima.e2e.ProductsE2ETest","","io.github.tahanima.e2e.ProductsE2ETest","testSuccessfulLogout","testSuccessfulLogout(ProductsData) [1] ProductsData(super=BaseData(testCaseId=TC-1), username=standard_user, password=secret_sauce, url=https://www.saucedemo.com/)","Test that verifies user gets redirected to 'Login' page after logging out"
"passed","Sat Oct 14 19:04:57 GMT 2023","Sat Oct 14 19:04:58 GMT 2023","1205","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginData) [1] LoginData(super=BaseData(testCaseId=TC-2), username=username, password=secret_sauce, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Sat Oct 14 19:05:06 GMT 2023","Sat Oct 14 19:05:07 GMT 2023","1082","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testBlankUserName","testBlankUserName(LoginData) [1] LoginData(super=BaseData(testCaseId=TC-3), username=, password=demo_password, errorMessage=Epic sadface: Username is required)","Test that verifies user gets error message after submitting login credentials where the username is blank"
"passed","Sat Oct 14 19:05:03 GMT 2023","Sat Oct 14 19:05:04 GMT 2023","1159","","io.github.tahanima.e2e.LoginE2ETest","","io.github.tahanima.e2e.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginData) [6] LoginData(super=BaseData(testCaseId=TC-2), username=demo_username, password=demo_password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
