"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 25 17:11:00 GMT 2024","Thu Apr 25 17:11:02 GMT 2024","2098","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testBlankPassword","testBlankPassword(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-4), username=demo_username, password=, errorMessage=Epic sadface: Password is required)","Test that verifies user gets error message after submitting login credentials where the password is blank"
"passed","Thu Apr 25 17:11:04 GMT 2024","Thu Apr 25 17:11:10 GMT 2024","5804","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginDto) [3] LoginDto(super=BaseDto(testCaseId=TC-1), username=performance_glitch_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Thu Apr 25 17:11:14 GMT 2024","Thu Apr 25 17:11:14 GMT 2024","729","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [6] LoginDto(super=BaseDto(testCaseId=TC-2), username=demo_username, password=demo_password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Thu Apr 25 17:11:12 GMT 2024","Thu Apr 25 17:11:13 GMT 2024","731","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [4] LoginDto(super=BaseDto(testCaseId=TC-2), username=problem_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Thu Apr 25 17:11:14 GMT 2024","Thu Apr 25 17:11:15 GMT 2024","707","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testLockedOutUser","testLockedOutUser(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-5), username=locked_out_user, password=secret_sauce, errorMessage=Epic sadface: Sorry, this user has been locked out.)","Test that verifies user gets error message after submitting login credentials for locked out user"
"passed","Thu Apr 25 17:11:11 GMT 2024","Thu Apr 25 17:11:12 GMT 2024","730","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [3] LoginDto(super=BaseDto(testCaseId=TC-2), username=locked_out_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Thu Apr 25 17:11:10 GMT 2024","Thu Apr 25 17:11:11 GMT 2024","780","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-2), username=username, password=secret_sauce, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Thu Apr 25 17:11:00 GMT 2024","Thu Apr 25 17:11:04 GMT 2024","3407","","io.github.tahanima.e2e.ProductsTest","","io.github.tahanima.e2e.ProductsTest","testSuccessfulLogout","testSuccessfulLogout(ProductsDto) [1] ProductsDto(super=BaseDto(testCaseId=TC-1), username=standard_user, password=secret_sauce, url=https://www.saucedemo.com/)","Test that verifies user gets redirected to 'Login' page after logging out"
"passed","Thu Apr 25 17:11:11 GMT 2024","Thu Apr 25 17:11:11 GMT 2024","724","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [2] LoginDto(super=BaseDto(testCaseId=TC-2), username=standard_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Thu Apr 25 17:11:03 GMT 2024","Thu Apr 25 17:11:04 GMT 2024","811","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginDto) [2] LoginDto(super=BaseDto(testCaseId=TC-1), username=problem_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Thu Apr 25 17:11:13 GMT 2024","Thu Apr 25 17:11:14 GMT 2024","806","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginDto) [5] LoginDto(super=BaseDto(testCaseId=TC-2), username=performance_glitch_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Thu Apr 25 17:11:15 GMT 2024","Thu Apr 25 17:11:16 GMT 2024","635","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testBlankUserName","testBlankUserName(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-3), username=, password=demo_password, errorMessage=Epic sadface: Username is required)","Test that verifies user gets error message after submitting login credentials where the username is blank"
"passed","Thu Apr 25 17:11:02 GMT 2024","Thu Apr 25 17:11:03 GMT 2024","791","","io.github.tahanima.e2e.LoginTest","","io.github.tahanima.e2e.LoginTest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginDto) [1] LoginDto(super=BaseDto(testCaseId=TC-1), username=standard_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
