"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 29 14:52:25 GMT 2023","Mon May 29 14:52:26 GMT 2023","1206","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [2] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=standard_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Mon May 29 14:52:27 GMT 2023","Mon May 29 14:52:28 GMT 2023","1059","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [4] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=problem_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Mon May 29 14:52:18 GMT 2023","Mon May 29 14:52:24 GMT 2023","6097","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [3] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=performance_glitch_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Mon May 29 14:52:29 GMT 2023","Mon May 29 14:52:30 GMT 2023","1068","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [6] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=demo_username, password=demo_password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Mon May 29 14:52:26 GMT 2023","Mon May 29 14:52:27 GMT 2023","1069","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [3] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=locked_out_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Mon May 29 14:52:30 GMT 2023","Mon May 29 14:52:32 GMT 2023","1117","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testLockedOutUser","testLockedOutUser(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-5), userName=locked_out_user, password=secret_sauce, errorMessage=Epic sadface: Sorry, this user has been locked out.)","Test that verifies user gets error message after submitting login credentials for locked out user"
"passed","Mon May 29 14:52:13 GMT 2023","Mon May 29 14:52:15 GMT 2023","2272","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testBlankPassword","testBlankPassword(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-4), userName=demo_username, password=, errorMessage=Epic sadface: Password is required)","Test that verifies user gets error message after submitting login credentials where the password is blank"
"passed","Mon May 29 14:52:28 GMT 2023","Mon May 29 14:52:29 GMT 2023","1035","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [5] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=performance_glitch_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Mon May 29 14:52:32 GMT 2023","Mon May 29 14:52:33 GMT 2023","989","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testBlankUserName","testBlankUserName(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-3), userName=, password=demo_password, errorMessage=Epic sadface: Username is required)","Test that verifies user gets error message after submitting login credentials where the username is blank"
"passed","Mon May 29 14:52:16 GMT 2023","Mon May 29 14:52:17 GMT 2023","1003","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=standard_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Mon May 29 14:52:24 GMT 2023","Mon May 29 14:52:25 GMT 2023","1067","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=username, password=secret_sauce, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Mon May 29 14:52:17 GMT 2023","Mon May 29 14:52:18 GMT 2023","1025","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [2] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=problem_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
