"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 12 10:50:37 GMT 2023","Fri May 12 10:50:39 GMT 2023","1987","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testBlankPassword","testBlankPassword(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-4), userName=demo_username, password=, errorMessage=Epic sadface: Password is required)","Test that verifies user gets error message after submitting login credentials where the password is blank"
"passed","Fri May 12 10:50:52 GMT 2023","Fri May 12 10:50:53 GMT 2023","1074","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [5] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=performance_glitch_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:50:48 GMT 2023","Fri May 12 10:50:49 GMT 2023","1090","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=username, password=secret_sauce, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:50:56 GMT 2023","Fri May 12 10:50:57 GMT 2023","1010","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testBlankUserName","testBlankUserName(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-3), userName=, password=demo_password, errorMessage=Epic sadface: Username is required)","Test that verifies user gets error message after submitting login credentials where the username is blank"
"passed","Fri May 12 10:50:39 GMT 2023","Fri May 12 10:50:40 GMT 2023","1067","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=standard_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Fri May 12 10:50:55 GMT 2023","Fri May 12 10:50:56 GMT 2023","1237","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testLockedOutUser","testLockedOutUser(LoginTestData) [1] LoginTestData(super=BaseTestData(testCaseId=TC-5), userName=locked_out_user, password=secret_sauce, errorMessage=Epic sadface: Sorry, this user has been locked out.)","Test that verifies user gets error message after submitting login credentials for locked out user"
"passed","Fri May 12 10:50:42 GMT 2023","Fri May 12 10:50:48 GMT 2023","6069","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [3] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=performance_glitch_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Fri May 12 10:50:50 GMT 2023","Fri May 12 10:50:51 GMT 2023","1258","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [3] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=locked_out_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:50:40 GMT 2023","Fri May 12 10:50:42 GMT 2023","1096","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testCorrectLoginCredentials","testCorrectLoginCredentials(LoginTestData) [2] LoginTestData(super=BaseTestData(testCaseId=TC-1), userName=problem_user, password=secret_sauce, errorMessage=)","Test that verifies user gets redirected to 'Products' page after submitting correct login credentials"
"passed","Fri May 12 10:50:51 GMT 2023","Fri May 12 10:50:52 GMT 2023","1133","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [4] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=problem_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:50:53 GMT 2023","Fri May 12 10:50:55 GMT 2023","1057","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [6] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=demo_username, password=demo_password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
"passed","Fri May 12 10:50:49 GMT 2023","Fri May 12 10:50:50 GMT 2023","1165","","io.github.tahanima.e2e.login.LoginE2ETest","","io.github.tahanima.e2e.login.LoginE2ETest","testIncorrectLoginCredentials","testIncorrectLoginCredentials(LoginTestData) [2] LoginTestData(super=BaseTestData(testCaseId=TC-2), userName=standard_user, password=password, errorMessage=Epic sadface: Username and password do not match any user in this service)","Test that verifies user gets error message after submitting incorrect login credentials"
